rank,wordform,count,per_million
3665,аҵас,185,28.2
3666,анаҩстәи,185,28.2
3667,астудентцәа,185,28.2
3668,ишысҳәаз,185,28.2
3669,лбон,185,28.2
3670,аџьажәлар,185,28.2
3671,уиала,185,28.2
3672,ҳәаа,185,28.2
3673,ақәҵаны,185,28.2
3674,ахәрашәа,185,28.2
3675,арҵәааҳәа,185,28.2
3676,игаз,185,28.2
3677,зтәыз,185,28.2
3678,лҭаацәа,185,28.2
3679,асаркьал,185,28.2
3680,иаагеит,185,28.2
3681,ааха,185,28.2
3682,зиза,185,28.2
3683,днеизыԥшит,185,28.2
3684,аӡбаҩ,184,28.0
3685,сакәӡам,184,28.0
3686,ажәларгьы,184,28.0
3687,ишыҟалаз,184,28.0
3688,ҟарҵоит,184,28.0
3689,ахалара,184,28.0
3690,ҳнеиуеит,184,28.0
3691,арбаӷьқәа,184,28.0
3692,салан,184,28.0
3693,ахатә,184,28.0
3694,аԥсыӡқәа,184,28.0
3695,шәызҿу,184,28.0
3696,сыхьӡуп,184,28.0
3697,ԥшьба,184,28.0
3698,радоу,184,28.0
3699,иахьнеиз,184,28.0
3700,бхаҵа,183,27.9
3701,маҷкгьы,183,27.9
3702,ақәыџьмақәа,183,27.9
3703,агоспиталь,183,27.9
3704,иккаӡа,183,27.9
3705,рымаӡамкәа,183,27.9
3706,исыздырам,183,27.9
3707,цырцыруа,183,27.9
3708,схьаа,183,27.9
3709,иҽааникылеит,183,27.9
3710,иаанагозеи,183,27.9
3711,анҵы,183,27.9
3712,изҿу,183,27.9
3713,ишәарҭоу,183,27.9
3714,ашәшьы,183,27.9
3715,нақәшәеит,183,27.9
3716,апроект,183,27.9
3717,ашәҭыц,183,27.9
3718,аҵәуара,183,27.9
3719,ашла,183,27.9
3720,дизҵааит,183,27.9
3721,ахьӡуп,182,27.7
3722,аԥхынра,182,27.7
3723,абрыскьыл,182,27.7
3724,уазхәыц,182,27.7
3725,аҽакала,182,27.7
3726,иумоу,182,27.7
3727,аҳәсахәыҷқәа,182,27.7
3728,шьаҿақәак,182,27.7
3729,иуҭахызар,182,27.7
3730,рашьа,182,27.7
3731,адлеиба,182,27.7
3732,абраҟагьы,182,27.7
3733,дыццакны,182,27.7
3734,маҷымкәа,182,27.7
3735,акәзааит,182,27.7
3736,иаҳауаз,182,27.7
3737,шәасҳәап,182,27.7
3738,еидара,182,27.7
3739,хык,182,27.7
3740,истол,182,27.7
3741,рҿгьы,182,27.7
3742,иусура,182,27.7
3743,иаҵәца,182,27.7
3744,дышцоз,182,27.7
3745,ҟаҵо,181,27.6
3746,изхароу,181,27.6
3747,цасҳәа,181,27.6
3748,арацәа,181,27.6
3749,исзымдыруа,181,27.6
3750,абрагь,181,27.6
3751,уажәы-уашьҭан,181,27.6
3752,гәык-ԥсыкала,181,27.6
3753,аҽныҵәҟьа,181,27.6
3754,сыццакуеит,181,27.6
3755,ухаҵоуп,181,27.6
3756,амни,181,27.6
3757,аублаақәа,180,27.4
3758,алеитенант,180,27.4
3759,имаҳә,180,27.4
3760,ишьҭа,180,27.4
3761,омашәа,180,27.4
3762,иқьышәқәа,180,27.4
3763,иҟаҵоуп,180,27.4
3764,ижәит,180,27.4
3765,апатреҭ,180,27.4
3766,аагара,180,27.4
3767,дыҩуа,180,27.4
3768,дааҭалеит,180,27.4
3769,вова,180,27.4
3770,ишыжәбо,179,27.3
3771,шамил,179,27.3
3772,аҳаԥшьа,179,27.3
3773,егьаурым,179,27.3
3774,адыд,179,27.3
3775,аԥса,179,27.3
3776,уаҵәҟьа,179,27.3
3777,илҳәоз,179,27.3
3778,ииҳәара,179,27.3
3779,знымзар-зны,179,27.3
3780,акаԥдан,179,27.3
3781,сшәон,179,27.3
3782,ахәшәтәырҭа,179,27.3
3783,уааины,179,27.3
3784,данын,179,27.3
3785,ԥсоу,179,27.3
3786,саншьа,178,27.1
3787,аԥштәы,178,27.1
3788,аурымқәа,178,27.1
3789,гәаҟ,178,27.1
3790,инареиҳаны,178,27.1
3791,убааит,178,27.1
3792,ҵыхәаԥҵәара,178,27.1
3793,ҳаздыруам,178,27.1
3794,ааҩуан,178,27.1
3795,дшанханы,178,27.1
3796,абанҭ,178,27.1
3797,ҩынтә-хынтә,178,27.1
3798,оо,178,27.1
3799,иаанагомызт,178,27.1
3800,ҷанба,178,27.1
3801,кыраамҭа,178,27.1
3802,рдуны,178,27.1
3803,кәтол,178,27.1
3804,роуит,178,27.1
3805,иҟәаҟәа,178,27.1
3806,герхелиа,178,27.1
3807,ианыҟала,177,27.0
3808,уус,177,27.0
3809,удыруеит,177,27.0
3810,ажьы,177,27.0
3811,уҟазар,177,27.0
3812,гәы,177,27.0
3813,рызегь,177,27.0
3814,иахьеиԥш,177,27.0
3815,еилагылаз,177,27.0
3816,амина,177,27.0
3817,ажәытәӡатәи,177,27.0
3818,рлымҳа,177,27.0
3819,ҳашҟа,177,27.0
3820,рацәакгьы,177,27.0
3821,аԥсаса,177,27.0
3822,еиқәуп,177,27.0
3823,далҵит,177,27.0
3824,дасит,177,27.0
3825,аҿҿа,177,27.0
3826,уабацо,177,27.0
3827,ихаԥыцқәа,177,27.0
3828,ицәажәашьа,177,27.0
3829,ахәшәқәа,177,27.0
3830,ижәдыруеит,177,27.0
3831,аринахысгьы,177,27.0
3832,амшцәгьа,177,27.0
3833,сгәахәуеит,176,26.8
3834,ҟьаҟьа,176,26.8
3835,дцахьан,176,26.8
3836,ахьынӡаҭоу,176,26.8
3837,дықәгылан,176,26.8
3838,жәашықәса,176,26.8
3839,аԥшаҳәаҿы,176,26.8
3840,издырит,176,26.8
3841,ҭынчуп,176,26.8
3842,дԥышәырччо,176,26.8
3843,зыҟны,176,26.8
3844,аҳәон,176,26.8
3845,дласны,176,26.8
3846,зку,176,26.8
3847,тәым,176,26.8
3848,ҳҩыза,176,26.8
3849,ҽаанбзиала,176,26.8
3850,иааҟалеит,175,26.6
3851,ахьтә,175,26.6
3852,ахаҭагьы,175,26.6
3853,иԥшәмаԥҳәыс,175,26.6
3854,изаҟаразаалак,175,26.6
3855,ҳазхара,175,26.6
3856,урыс,175,26.6
3857,таҳир,175,26.6
3858,уабаҟоу,175,26.6
3859,ҿиҭуамызт,175,26.6
3860,кәаҵиа,175,26.6
3861,такәы,175,26.6
3862,ыжәны,175,26.6
3863,сынасыԥ,175,26.6
3864,иаҵанакуеит,175,26.6
3865,зныз,175,26.6
3866,рнаҩс,175,26.6
3867,аҽыхәа,175,26.6
3868,иабаҟаз,175,26.6
3869,дырҩагьых,175,26.6
3870,аԥсилаа,175,26.6
3871,бзыԥҭа,175,26.6
3872,ахыб,174,26.5
3873,аччаԥшь,174,26.5
3874,иныс,174,26.5
3875,уҭаху,174,26.5
3876,иаацәырҵит,174,26.5
3877,шьа,174,26.5
3878,ҳҟны,174,26.5
3879,иҭахызар,174,26.5
3880,ҳәоу,174,26.5
3881,ҳаннеи,174,26.5
3882,инықәиҵеит,174,26.5
3883,ҳҿынаҳхеит,174,26.5
3884,ҳнеиуан,174,26.5
3885,иахәҭоу,174,26.5
3886,исҳәеит,174,26.5
3887,инадыркны,174,26.5
3888,нахысгьы,174,26.5
3889,ицар,174,26.5
3890,амшынгьы,174,26.5
3891,ишуҭаху,174,26.5
3892,иуҭахузеи,174,26.5
3893,лхаҭагьы,174,26.5
3894,зны-зынлагьы,174,26.5
3895,арыцҳа,174,26.5
3896,иаҳаҭыр,174,26.5
3897,даадәылҵит,174,26.5
3898,аԥхарра,174,26.5
3899,маҷын,174,26.5
3900,днаиазҵааит,173,26.3
3901,ианаамҭоу,173,26.3
3902,амаҵурҭахь,173,26.3
3903,ашьыжьтәи,173,26.3
3904,иԥшӡоуп,173,26.3
3905,ауапа,173,26.3
3906,аҭалара,173,26.3
3907,хшыҩла,173,26.3
3908,изларҳәо,173,26.3
3909,итәуп,173,26.3
3910,оҳ,173,26.3
3911,ианцоз,173,26.3
3912,уҟам,173,26.3
3913,иуаа,173,26.3
3914,инықәлеит,173,26.3
3915,данаҟаи,173,26.3
3916,арӡына,173,26.3
3917,мариса,173,26.3
3918,иреиуаз,172,26.2
3919,ауарбажә,172,26.2
3920,ишиҭахыз,172,26.2
3921,далоуп,172,26.2
3922,зегьрыла,172,26.2
3923,аӡ,172,26.2
3924,сшааиуаз,172,26.2
3925,дынҭалан,172,26.2
3926,анҭыҵ,172,26.2
3927,илаӷырӡқәа,172,26.2
3928,николаи,172,26.2
3929,аӷьараҳәа,172,26.2
3930,ацәанырра,172,26.2
3931,има,172,26.2
3932,мықә,172,26.2
3933,ҳаидар,172,26.2
3934,рылоуп,171,26.0
3935,агәрагара,171,26.0
3936,ирызку,171,26.0
3937,иакит,171,26.0
3938,ҳаракы,171,26.0
3939,ааҭиган,171,26.0
3940,иаагылеит,171,26.0
3941,машәырк,171,26.0
3942,ҳзыҳәан,171,26.0
3943,фҩы,171,26.0
3944,ааин,171,26.0
3945,днықәлеит,171,26.0
3946,хашҭра,171,26.0
3947,ҳасас,171,26.0
3948,сгәыла,171,26.0
3949,еицәажәо,171,26.0
3950,иҩит,171,26.0
3951,ҟазшьас,171,26.0
3952,хырԥашьа,171,26.0
3953,азгәеиҭеит,171,26.0
3954,важьа,171,26.0
3955,игәаӷ,170,25.9
3956,дуи,170,25.9
3957,шьынқәба,170,25.9
3958,аԥҟара,170,25.9
3959,дукәыхшоуп,170,25.9
3960,ихахьы,170,25.9
3961,мирон,170,25.9
3962,ииасит,170,25.9
3963,ҳашьҭахьҟа,170,25.9
3964,ҽаџьара,170,25.9
3965,ԥхашьароуп,170,25.9
3966,афара,170,25.9
3967,иахьада,170,25.9
3968,дықәтәан,170,25.9
3969,аԥсҭазаараҿ,170,25.9
3970,ҩада,170,25.9
3971,иҽеим,170,25.9
3972,володиа,170,25.9
3973,ирбаз,170,25.9
3974,рыхәда,170,25.9
3975,сҩагылан,170,25.9
3976,маҭәала,170,25.9
3977,иреиҳәеит,170,25.9
3978,иалса,170,25.9
3979,сандра,170,25.9
3980,иуана,170,25.9
3981,иҟаҵатәу,169,25.7
3982,еидарак,169,25.7
3983,рхатә,169,25.7
3984,ҭауади-аамсҭеи,169,25.7
3985,аихатә,169,25.7
3986,аартра,169,25.7
3987,имариам,169,25.7
3988,ипатреҭ,169,25.7
3989,ҽазнык,169,25.7
3990,рацәахеит,169,25.7
3991,иџьшьаны,169,25.7
3992,уманы,169,25.7
3993,сгәырҩа,169,25.7
3994,ҭырқәтәылаҟа,169,25.7
3995,хьудар,169,25.7
3996,иахьакәым,168,25.6
3997,иахьаҵәҟьа,168,25.6
3998,иҵуазеи,168,25.6
3999,чачхалиа,168,25.6
4000,сыԥхыӡ,168,25.6
4001,инарҭбааны,168,25.6
4002,аҽыҩ,168,25.6
4003,хшара,168,25.6
4004,изакәызаалак,168,25.6
4005,ицәажәо,168,25.6
4006,хаак,168,25.6
4007,дзықәтәаз,168,25.6
4008,аҩсҭаацәа,168,25.6
4009,акәзаарын,168,25.6
4010,акырџьара,168,25.6
4011,акрааҵуан,168,25.6
4012,иҭахызшәа,168,25.6
4013,дрыцны,168,25.6
4014,шәҿы,168,25.6
4015,хыгә,168,25.6
4016,хыԥхьаӡарала,167,25.4
4017,анемеццәа,167,25.4
4018,аҽакы,167,25.4
4019,нҵәара,167,25.4
4020,хкы,167,25.4
4021,аҽԥныҳәа,167,25.4
4022,ашьхаҟа,167,25.4
4023,иааныжьны,167,25.4
4024,дындәылҵны,167,25.4
4025,ахьцоз,167,25.4
4026,лҿаԥхьа,167,25.4
4027,ҳаманы,167,25.4
4028,ақәаб,167,25.4
4029,акоманда,167,25.4
4030,абаҟаз,167,25.4
4031,ҟазшьала,167,25.4
4032,уабацои,167,25.4
4033,жәабжь,167,25.4
4034,шәача,167,25.4
4035,ҳаџьымба,167,25.4
4036,аӡыблара,166,25.3
4037,еиликаауан,166,25.3
4038,ирашь,166,25.3
4039,шьапы,166,25.3
4040,измаз,166,25.3
4041,иахьала,166,25.3
4042,иҟасҵоит,166,25.3
4043,кыдҵаны,166,25.3
4044,хаҳә,166,25.3
4045,аҭыӡшәа,166,25.3
4046,ааиргеит,166,25.3
4047,аҳцәа,166,25.3
4048,шәаны,166,25.3
4049,бзиахә,166,25.3
4050,иԥхьаӡаны,166,25.3
4051,абарҵаҿы,166,25.3
4052,илкыз,166,25.3
4053,аҽага,166,25.3
4054,иамам,166,25.3
4055,ирыманы,166,25.3
4056,мҩас,166,25.3
4057,рабџьар,166,25.3
4058,аԥышәара,166,25.3
4059,исеиҳәеит,166,25.3
4060,рзыҳәа,166,25.3
4061,лакә,166,25.3
4062,смыр,166,25.3
4063,ақыҭсовет,166,25.3
4064,аҳәҳәара,166,25.3
4065,аурок,166,25.3
4066,аурҭ,166,25.3
4067,мизан,166,25.3
4068,шкок,166,25.3
4069,ҳаа,166,25.3
4070,паҷкәыкә,166,25.3
4071,аҵхи,165,25.1
4072,ирацәаҩны,165,25.1
4073,иааҭынчрахеит,165,25.1
4074,март,165,25.1
4075,имбеит,165,25.1
4076,астатиа,165,25.1
4077,аттаҳәа,165,25.1
4078,ԥҵәаны,165,25.1
4079,абгақәа,165,25.1
4080,ҽеи,165,25.1
4081,аҵарауаа,165,25.1
4082,дҭан,165,25.1
4083,бжаки,165,25.1
4084,ҿамҩак,165,25.1
4085,ауамызт,165,25.1
4086,ҳарак,165,25.1
4087,ишьит,165,25.1
4088,ҭынчын,165,25.1
4089,шеварднаӡе,165,25.1
4090,уахак,165,25.1
4091,дшаауаз,165,25.1
4092,шәахәа,165,25.1
4093,сааиуеит,165,25.1
4094,насҭха,165,25.1
4095,рыҵаҟа,165,25.1
4096,аҵар,165,25.1
4097,нар,165,25.1
4098,ламара,165,25.1
4099,иагоит,164,25.0
4100,аарцә,164,25.0
4101,амши,164,25.0
4102,иацуп,164,25.0
4103,ахлымӡаах,164,25.0
4104,мшын,164,25.0
4105,ааҵәа,164,25.0
4106,ирылан,164,25.0
4107,исылшо,164,25.0
4108,ӡбаны,164,25.0
4109,шәан,164,25.0
4110,алиса,164,25.0
4111,умцан,164,25.0
4112,хаара,164,25.0
4113,арзаҳал,164,25.0
4114,га,164,25.0
4115,ишәҳәо,164,25.0
4116,ааиртын,164,25.0
4117,аҳәҳәабжь,164,25.0
4118,данаауаз,164,25.0
4119,дыццакуан,164,25.0
4120,аџьмақәа,164,25.0
4121,ауадаҿы,164,25.0
4122,насыԥк,164,25.0
4123,аҿҿаҳәа,164,25.0
4124,ахҩа,164,25.0
4125,анылҳәа,164,25.0
4126,аҽҳәа,164,25.0
4127,иааигәа,164,25.0
4128,ԥсуа,164,25.0
4129,мцак,164,25.0
4130,иҿамшәо,164,25.0
4131,дшәан,163,24.8
4132,ҳаблақәа,163,24.8
4133,аҵыхәеи,163,24.8
4134,рхәыҷқәа,163,24.8
4135,иумдыруеи,163,24.8
4136,сааԥсеит,163,24.8
4137,иаазгаз,163,24.8
4138,зуеит,163,24.8
4139,иарбоу,163,24.8
4140,уажәааны,163,24.8
4141,дацәшәон,163,24.8
4142,днарылаԥшит,163,24.8
4143,иалацәажәон,163,24.8
4144,ԥшӡак,163,24.8
4145,зыхьӡу,163,24.8
4146,иангьы,163,24.8
4147,ӡызлан,163,24.8
4148,ашьхыц,163,24.8
4149,ахылаԥшҩы,163,24.8
4150,амҿтәы,163,24.8
4151,еихеит,163,24.8
4152,иаарԥшуп,163,24.8
4153,осман,163,24.8
4154,урыстәылатәи,163,24.8
4155,утәы,162,24.7
4156,ицарц,162,24.7
4157,ашәышықәса,162,24.7
4158,збо,162,24.7
4159,исасцәа,162,24.7
4160,аҵықьҳәа,162,24.7
4161,бнапы,162,24.7
4162,иҭам,162,24.7
4163,иргон,162,24.7
4164,ихыҵны,162,24.7
4165,аԥсуаагьы,162,24.7
4166,иҭәуп,162,24.7
4167,аҵхқәа,162,24.7
4168,шәҭахызар,162,24.7
4169,дышьҭоуп,162,24.7
4170,алеира,162,24.7
4171,минуҭ,162,24.7
4172,уҳәо,162,24.7
4173,иаангылеит,162,24.7
4174,ҵит,162,24.7
4175,апроблема,162,24.7
4176,дааҳәны,162,24.7
4177,длыманы,162,24.7
4178,комитет,162,24.7
4179,дыԥшуеит,162,24.7
4180,бзиагьы,162,24.7
4181,рыхьӡала,162,24.7
4182,агәабзиара,162,24.7
4183,ишԥаанагои,162,24.7
4184,акә,162,24.7
4185,кониар,162,24.7
4186,азауад,161,24.5
4187,хыма-ԥсыма,161,24.5
4188,аиҿахысра,161,24.5
4189,саанхеит,161,24.5
4190,дызшьыз,161,24.5
4191,иаагылт,161,24.5
4192,агәҭаҵәҟьа,161,24.5
4193,аҵыхәанӡа,161,24.5
4194,рдыруеит,161,24.5
4195,аҩыџьагь,161,24.5
4196,рыҩныҟақәа,161,24.5
4197,инап,161,24.5
4198,аҳәыс,161,24.5
4199,ааҵра,161,24.5
4200,агәылара,161,24.5
4201,ихшара,161,24.5
4202,иахьанӡагь,161,24.5
4203,еиҳауп,161,24.5
4204,дааҭгыланы,161,24.5
4205,иҭалаз,161,24.5
4206,маан,161,24.5
4207,рамиз,161,24.5
4208,ахац,160,24.4
4209,акык-ҩбак,160,24.4
4210,иаҵаз,160,24.4
4211,даацәырҵит,160,24.4
4212,есышьыжь,160,24.4
4213,бааԥсқәа,160,24.4
4214,сыбзиабара,160,24.4
4215,иаанагом,160,24.4
4216,знызаҵәык,160,24.4
4217,данааԥш,160,24.4
4218,бжеиҳан,160,24.4
4219,даагылан,160,24.4
4220,рацәаҩын,160,24.4
4221,акит,160,24.4
4222,инықәҵаны,160,24.4
4223,сахьтәаз,160,24.4
4224,леуа,160,24.4
4225,шьоукы-шьоукы,160,24.4
4226,аимак,160,24.4
4227,иаара,160,24.4
4228,атанкқәа,160,24.4
4229,анқәаб,160,24.4
4230,агәала,160,24.4
4231,исылшом,160,24.4
4232,чаҵә,160,24.4
4233,уаҩԥсы,159,24.2
4234,ҿаҵак,159,24.2
4235,иакыз,159,24.2
4236,леиуан,159,24.2
4237,шьха,159,24.2
4238,дыҩнан,159,24.2
4239,сџьыба,159,24.2
4240,имаҭа,159,24.2
4241,уаҵәынӡа,159,24.2
4242,ахьӡала,159,24.2
4243,дахьнеиуаз,159,24.2
4244,раамҭа,159,24.2
4245,ауал,159,24.2
4246,гәдоуҭатәи,159,24.2
4247,ианакәызаалакгьы,159,24.2
4248,ес,159,24.2
4249,иааин,159,24.2
4250,ибар,159,24.2
4251,ҳаҷкәын,159,24.2
4252,иаганы,159,24.2
4253,инақәырццакны,159,24.2
4254,ссиршәа,159,24.2
4255,ишьны,159,24.2
4256,икаххаа,159,24.2
4257,абольшевикцәа,159,24.2
4258,иԥсыԥ,159,24.2
4259,ҵхыбжьон,159,24.2
4260,ирҳәеит,158,24.1
4261,аҳасабала,158,24.1
4262,дҩагылт,158,24.1
4263,иҟазма,158,24.1
4264,иалагаз,158,24.1
4265,аԥенџьырқәа,158,24.1
4266,иазкыз,158,24.1
4267,ааԥынтәи,158,24.1
4268,иқәкны,158,24.1
4269,шәыҟоуп,158,24.1
4270,иабо,158,24.1
4271,ицәоуп,158,24.1
4272,ачча,158,24.1
4273,зҭахым,158,24.1
4274,снапаҿы,158,24.1
4275,адоуҳа,158,24.1
4276,иабзоураны,158,24.1
4277,ӷәӷәан,158,24.1
4278,бӷажәба,158,24.1
4279,ҳамоу,158,24.1
4280,хаҵаҵас,158,24.1
4281,лыԥхала,158,24.1
4282,умазар,158,24.1
4283,абӷьааҳәа,158,24.1
4284,дааҩнашылеит,158,24.1
4285,иакәымзар,158,24.1
4286,иԥшра,158,24.1
4287,ргәыԥ,158,24.1
4288,ицәажәара,158,24.1
4289,ахааназ,158,24.1
4290,дҭалеит,158,24.1
4291,изҳәо,158,24.1
4292,ҭагылазаашьа,158,24.1
4293,иҟынтәи,158,24.1
4294,иҵабыргыҵәҟьаны,158,24.1
4295,какашьа,158,24.1
4296,иқәланы,157,23.9
4297,сымамызт,157,23.9
4298,еиҭаҳәашьа,157,23.9
4299,аԥсшьацәа,157,23.9
4300,шамаха,157,23.9
4301,наџьнатә,157,23.9
4302,рхада,157,23.9
4303,игәаанагара,157,23.9
4304,иҳаман,157,23.9
4305,иуада,157,23.9
4306,амырхәага,157,23.9
4307,абзареи,157,23.9
4308,иахьӡуп,157,23.9
4309,аркны,157,23.9
4310,ҭынха,157,23.9
4311,аԥхьан,157,23.9
4312,лыхшыҩ,157,23.9
4313,ҟамҵаӡакәа,157,23.9
4314,риҭеит,157,23.9
4315,луан,157,23.9
4316,аҟаҵарба,157,23.9
4317,зурик,157,23.9
4318,абрскьыл,157,23.9
4319,билал,156,23.8
4320,мери,156,23.8
4321,рҿынтә,156,23.8
4322,даарак,156,23.8
4323,хҭыс,156,23.8
4324,ҟанаҵоит,156,23.8
4325,иаҳәон,156,23.8
4326,уадак,156,23.8
4327,хылԥа,156,23.8
4328,машәырла,156,23.8
4329,иахатәи,156,23.8
4330,амузеи,156,23.8
4331,иҭагылазаашьа,156,23.8
4332,хаха-хымш,156,23.8
4333,аҳәатәы,156,23.8
4334,сықәын,156,23.8
4335,ҩынҩажәа,156,23.8
4336,ртәала,156,23.8
4337,игәылацәа,156,23.8
4338,иҟаҵа,156,23.8
4339,ишнеиуа,156,23.8
4340,дахәаԥшуа,156,23.8
4341,сымцар,156,23.8
4342,аҳак,156,23.8
4343,имала,156,23.8
4344,мҩаԥысуеит,156,23.8
4345,лӡамҩа,155,23.6
4346,ԥхашьарам,155,23.6
4347,схәыцуеит,155,23.6
4348,аԥшыхәцәа,155,23.6
4349,амаҷ,155,23.6
4350,усҭ,155,23.6
4351,хыхьынтәи,155,23.6
4352,урысшәала,155,23.6
4353,ашәахь,155,23.6
4354,ишимбац,155,23.6
4355,ахҿа,155,23.6
4356,ҭарба,155,23.6
4357,иакын,155,23.6
4358,рааӡара,155,23.6
4359,сшьамхы,155,23.6
4360,ҳәынҭқар,155,23.6
4361,рыбзиабара,155,23.6
4362,иааԥшит,155,23.6
4363,қьаф,155,23.6
4364,ианкны,155,23.6
4365,иаабац,155,23.6
4366,саҳауан,155,23.6
4367,игәышԥы,155,23.6
4368,сынхоит,155,23.6
4369,шәымбои,155,23.6
4370,лзымдыруа,155,23.6
4371,лида,155,23.6
4372,иԥырны,155,23.6
4373,аира,155,23.6
4374,аӷьычра,155,23.6
4375,илбеит,155,23.6
4376,абжьаратәи,155,23.6
4377,ҳтәан,155,23.6
4378,муса,155,23.6
4379,џьашьаны,155,23.6
4380,аамҭеи,155,23.6
4381,шәазхәыц,155,23.6
4382,абыржә,155,23.6
4383,цхыраарак,155,23.6
4384,есқьынагьы,154,23.4
4385,абригь,154,23.4
4386,еилагылан,154,23.4
4387,сақәшаҳаҭуп,154,23.4
4388,хьшәашәаӡа,154,23.4
4389,иреиҳаӡоу,154,23.4
4390,ахәыҷқәеи,154,23.4
4391,бырг,154,23.4
4392,авагон,154,23.4
4393,иаҳҭаху,154,23.4
4394,ҭоурых,154,23.4
4395,сыгәҭыха,154,23.4
4396,днаихәаԥшит,154,23.4
4397,арда,154,23.4
4398,иҭацәыз,154,23.4
4399,адәахьала,154,23.4
4400,акагь,154,23.4
4401,марыхә,154,23.4
4402,апроцесс,154,23.4
4403,бабаду,154,23.4
4404,схәы,154,23.4
4405,сықәра,154,23.4
4406,абиԥара,154,23.4
4407,кыргьы,154,23.4
4408,уцала,154,23.4
4409,ацәқәырԥ,154,23.4
4410,изку,154,23.4
4411,ашьтәа,154,23.4
4412,гиви,154,23.4
4413,темурович,154,23.4
4414,чауш,154,23.4
4415,узыҳәан,153,23.3
4416,шыҟам,153,23.3
4417,илҭахыз,153,23.3
4418,гәыԥ,153,23.3
4419,аанкылан,153,23.3
4420,ақьала,153,23.3
4421,иҟаиҵара,153,23.3
4422,апарк,153,23.3
4423,адашьма,153,23.3
4424,лиарҭа,153,23.3
4425,гәашә,153,23.3
4426,ашышкамс,153,23.3
4427,иаҟәыҵит,153,23.3
4428,иаҳҳәо,153,23.3
4429,иаҩызаз,153,23.3
4430,гәык,153,23.3
4431,замана,153,23.3
4432,ишԥазури,153,23.3
4433,дақәшәеит,153,23.3
4434,зыҟалом,153,23.3
4435,узусҭада,153,23.3
4436,исыԥхьаӡоит,153,23.3
4437,цақәа,153,23.3
4438,сыҟазар,153,23.3
4439,быԥсы,153,23.3
4440,ҳнапқәа,153,23.3
4441,ихгылан,153,23.3
4442,аҳәақәа,153,23.3
4443,ааникылеит,153,23.3
4444,ихгылоуп,153,23.3
4445,ыҟоу,153,23.3
4446,сҭаххеит,153,23.3
4447,аԥшатлакә,153,23.3
4448,еилкаа,153,23.3
4449,ҳхәыҷқәа,153,23.3
4450,асиа,153,23.3
4451,ҳҳәеит,153,23.3
4452,дгәааны,153,23.3
4453,лыла,153,23.3
4454,вахтанг,153,23.3
4455,иисус,153,23.3
4456,несҭор,153,23.3
4457,шьаҿа,152,23.1
4458,ишԥаанаго,152,23.1
4459,даахәыцит,152,23.1
4460,афашистцәа,152,23.1
4461,ихьӡуп,152,23.1
4462,ҟанаҵеит,152,23.1
4463,сымра,152,23.1
4464,дааӷьаҵәыӷьаҵәит,152,23.1
4465,иҭахеит,152,23.1
4466,абасеиԥш,152,23.1
4467,дынҭыҵит,152,23.1
4468,аҩыра,152,23.1
4469,лышьҭахьҟа,152,23.1
4470,иабаз,152,23.1
4471,нагӡа,152,23.1
4472,ахахьы,152,23.1
4473,инаҭон,152,23.1
4474,иҭакны,152,23.1
4475,иоуз,152,23.1
4476,неиуеит,152,23.1
4477,аӷьыч,152,23.1
4478,уахьцо,152,23.1
4479,еилыскаарц,152,23.1
4480,метра,152,23.1
4481,ермолаи,152,23.1
4482,збаша,151,23.0
4483,иаасгәалашәеит,151,23.0
4484,иқәтәоу,151,23.0
4485,ҵаара,151,23.0
4486,бӷьыц,151,23.0
4487,ашәшьыраҿы,151,23.0
4488,сҿара,151,23.0
4489,неиҵыхны,151,23.0
4490,ишьҭыхны,151,23.0
4491,ишҭаз,151,23.0
4492,аџьба,151,23.0
4493,акәзу,151,23.0
4494,ашьауардын,151,23.0
4495,аҵанӡа,151,23.0
4496,ацымхәрас,151,23.0
4497,сахьыҟаз,151,23.0
4498,саазқәылаз,151,23.0
4499,иаҳәоз,151,23.0
4500,ауа,151,23.0
4501,иҿынеихан,151,23.0
4502,даахьаҳәны,151,23.0
4503,удырратәы,151,23.0
4504,аҩныҵҟатәи,151,23.0
4505,ӡәырҩы,151,23.0
4506,марина,151,23.0
4507,ных,151,23.0
4508,амаалықьцәа,151,23.0
4509,ашәарҭара,151,23.0
4510,сажәақәа,150,22.8
4511,акәытқәа,150,22.8
4512,аизараҿы,150,22.8
4513,шкәакәақәа,150,22.8
4514,амитинг,150,22.8
4515,иакуп,150,22.8
4516,ақьаадқәа,150,22.8
4517,иҭыҵыз,150,22.8
4518,уашьа,150,22.8
4519,аҽҵыс,150,22.8
4520,даҽакын,150,22.8
4521,иҭәны,150,22.8
4522,агәырқьҳәа,150,22.8
4523,ганха,150,22.8
4524,уацәымшәан,150,22.8
4525,изкыз,150,22.8
4526,иаанагаз,150,22.8
4527,егьараан,150,22.8
4528,иҭахым,150,22.8
4529,дыҟамкәа,150,22.8
4530,ашьыбжьон,150,22.8
4531,уԥсадгьыл,150,22.8
4532,дызмам,150,22.8
4533,иубаша,150,22.8
4534,ҵхы,150,22.8
4535,издырамызт,150,22.8
4536,днеихьан,150,22.8
4537,жәпакы,150,22.8
4538,ииашам,150,22.8
4539,алҵшәа,150,22.8
4540,иҩымҭа,150,22.8
4541,сзеилкаауам,150,22.8
4542,ахәаҿы,150,22.8
4543,амрагь,150,22.8
4544,акымзаракгьы,150,22.8
4545,шықәсқәак,150,22.8
